index,rank,crowns,troop,building,spell,common,rare,epic,legendary,elixir,conf_synergy,lift_synergy,levelSum,avgSpeed,avgSpellDuration,totalHP,totalDMG,avgAS,totalUnitsCount,abilityCount,avgRange,totalGroundT,totalAirT,totalBuildingT,totalBuffCount,totalProjectiles
162,Competitive,3,4,1,3,2,1,1,4,4.0,4238.649685072882,119418.9304203411,104,75.0,7.5,8873,1836,1.6000000000000003,4,3,4137.5,8,5,0,0,3
163,Competitive,1,7,0,1,1,2,1,4,4.5,0.0,0.0,74,66.42857142857143,0.0,8780,1327,1.4714285714285713,7,5,3700.0,8,4,1,0,1
164,Competitive,2,6,0,2,1,3,3,1,3.625,1115.821045378117,50587.13450021887,104,80.0,3.0,7592,2805,1.3,13,3,2831.25,8,5,2,1,1
165,Competitive,1,6,0,2,5,2,1,0,3.625,0.8238095238095238,9.445809445809443,103,82.5,0.0,10718,2290,1.5499999999999998,15,0,1993.75,8,5,1,1,1
166,Competitive,3,5,1,2,1,3,2,2,3.75,5353.886906235747,198530.22401484434,100,63.0,10.0,11462,1708,1.3666666666666665,5,2,3187.5,8,2,1,0,2
167,Competitive,1,4,1,3,4,1,1,2,3.125,49183.48301883953,1415119.716624723,104,90.0,7.5,4238,3145,1.3399999999999999,8,2,3262.5,8,4,0,0,3
168,Competitive,1,5,1,2,0,4,4,0,4.0,0.0,0.0,95,78.0,13.333333333333334,7938,1386,1.1666666666666667,19,1,3437.5,8,5,1,2,0
169,Competitive,2,6,0,2,1,2,3,2,3.75,1658.0713464059857,44368.74075019737,102,62.5,0.55,8028,2046,1.5,6,5,3437.5,8,5,1,1,1
170,Competitive,1,6,1,1,3,3,1,1,4.125,0.0,0.0,104,85.0,15.55,11414,2704,1.6428571428571428,8,1,3362.5,8,5,1,1,0
171,Competitive,1,4,1,3,1,2,4,1,3.875,6681.41698118623,185324.48889595154,100,63.75,5.65,7906,1021,3.3,4,2,4325.0,8,5,1,1,2
172,Competitive,2,5,0,3,1,3,4,0,4.375,0.0,0.0,94,69.0,1.3333333333333333,7825,3251,1.4000000000000001,19,1,2875.0,8,5,0,1,2
173,Competitive,1,6,0,2,4,3,1,0,3.875,0.0,0.0,104,77.5,0.75,8196,1769,1.3500000000000003,12,0,3175.0,8,5,1,1,1
174,Competitive,1,5,1,2,1,2,4,1,4.375,0.0,0.0,83,72.0,10.5,7670,1845,1.5166666666666666,19,3,2737.5,8,4,1,0,2
175,Competitive,2,3,1,4,2,2,3,1,3.5,2622.240392056126,82530.10853720429,103,90.0,4.3,5057,1080,3.575,7,0,2975.0,8,4,0,0,4
176,Competitive,3,8,0,0,0,0,4,4,5.375,0.0,0.0,73,63.75,0.0,11578,3063,1.95,22,7,2875.0,8,3,2,0,0
177,Competitive,1,6,0,2,1,1,3,3,3.875,0.0,0.0,87,75.0,0.0,8286,1626,1.3499999999999999,20,3,2625.0,8,3,0,0,2
178,Competitive,3,6,0,2,0,4,4,0,4.0,1107.536646371338,50441.860775579866,102,72.5,3.0,10485,3356,1.5,20,3,2862.5,8,4,2,1,1
179,Competitive,1,3,1,4,0,1,5,2,4.125,16467.5159069706,462597.48197541543,101,75.0,9.82,8423,1309,1.6749999999999998,3,1,4212.5,8,5,0,2,1
180,Competitive,2,5,1,2,2,2,1,3,4.0,8876.07787521013,244565.66392760008,104,90.0,10.0,9958,1887,1.4000000000000001,9,2,3162.5,8,3,0,0,2
181,Competitive,2,7,0,1,2,0,2,4,3.875,5925.9564156658635,173047.24561329323,85,75.0,0.0,9176,1164,1.342857142857143,11,4,3312.5,8,5,1,0,1
182,Competitive,2,5,1,2,2,2,2,2,4.75,552.9504735088603,6743.417958679185,104,69.0,23.833333333333332,12775,1413,1.1666666666666667,9,2,1881.25,7,4,1,0,2
183,Competitive,1,6,0,2,3,2,1,2,3.875,4152.66943201732,124611.68246073122,98,67.5,0.0,10277,2466,1.45,8,1,2950.0,8,4,0,0,2
184,Competitive,3,5,0,3,3,3,2,0,4.125,2206.733511473961,99574.94636102745,104,90.0,1.3333333333333333,4913,2609,1.28,25,0,2200.0,8,5,1,2,1
185,Competitive,3,3,1,4,0,3,3,2,4.125,4348.1780199723335,151447.79531572023,104,80.0,8.8,6155,2596,1.175,3,1,3650.0,8,6,0,1,2
186,Competitive,1,7,0,1,2,1,1,4,3.625,5435.366521536796,146377.30300840994,91,85.71428571428571,0.0,7363,2225,1.5000000000000002,11,5,2493.75,8,4,1,0,1
187,Competitive,1,6,0,2,3,3,2,0,3.875,0.0,0.0,101,85.0,0.0,6401,2511,1.3166666666666667,25,0,2175.0,8,4,0,1,1
188,Competitive,2,6,0,2,2,1,4,1,3.6964285714285716,2108.009064978712,49124.56452420405,104,85.0,0.55,4730,1085,1.5166666666666666,29,1,2725.0,7,4,1,2,1
189,Competitive,3,4,0,4,2,2,2,2,3.75,2680.0762984699745,109227.42372863428,104,75.0,0.275,8205,3138,1.325,6,2,2812.5,8,5,0,2,2
190,Competitive,2,5,0,3,1,1,5,1,4.25,1107.536646371338,50441.860775579866,103,72.0,2.3333333333333335,8461,3074,1.6199999999999999,10,3,2750.0,8,6,2,2,1
191,Competitive,3,5,1,2,3,2,2,1,4.25,0.0,0.0,104,66.0,18.333333333333332,11557,1764,2.3,6,2,2762.5,8,4,0,2,0
192,Competitive,1,5,1,2,2,6,0,0,3.75,2206.733511473965,99574.94636102748,98,90.0,10.0,8752,2909,1.3166666666666667,9,0,2562.5,8,5,1,1,1
193,Competitive,1,6,0,2,5,2,1,0,4.25,1546.751389278268,32327.238907221617,104,75.0,0.0,8971,3561,1.75,19,0,2312.5,8,4,1,1,1
194,Competitive,1,6,0,2,4,1,1,2,4.25,1670.6305664892145,44025.969076082016,104,67.5,0.0,9913,2613,1.7000000000000002,11,3,2737.5,8,5,2,1,1
195,Competitive,1,4,1,3,1,5,2,0,3.875,472.22374369682547,12247.627296141394,104,75.0,10.275,7122,2261,3.04,7,2,2318.75,8,5,1,2,1
196,Competitive,3,6,0,2,2,0,2,4,3.5,5487.984840512676,149457.42828413565,77,72.5,0.0,5065,1546,1.2166666666666668,7,4,3468.75,8,5,1,1,1
197,Competitive,3,5,1,2,0,1,4,3,3.75,5819.31603855666,159852.30192226794,85,75.0,12.0,7643,1658,1.5833333333333333,19,2,4262.5,8,5,0,1,1
198,Competitive,3,6,1,1,0,3,3,2,4.5,1999.2584878316466,52182.42604143828,98,77.5,24.5,11047,2938,2.2,6,3,2512.5,8,4,0,0,1
199,Competitive,1,6,0,2,0,5,3,0,3.875,416.5200204400646,10649.219753864925,104,72.5,1.5,10051,3417,1.5666666666666664,8,2,2275.0,8,4,1,1,1
200,Competitive,2,4,3,1,0,4,3,1,3.75,1028.7332611430184,23924.735705221614,104,82.5,31.25,7321,1669,3.585714285714286,18,3,3387.5,8,4,1,1,0
201,Competitive,2,6,1,1,3,2,2,1,3.875,28.105510388546673,273.386788948352,100,90.0,15.0,8923,2749,1.2285714285714284,10,3,2700.0,8,5,1,0,1
202,Competitive,1,5,1,2,2,3,2,1,3.875,0.0,0.0,87,90.0,6.666666666666667,7401,1576,2.683333333333333,14,2,2912.5,8,3,2,1,1
203,Competitive,2,5,1,2,2,2,2,2,2.875,20683.093670027996,614231.1848765718,101,84.0,10.0,5285,1181,1.0999999999999999,13,2,3618.75,8,3,1,0,2
204,Competitive,2,6,0,2,2,2,3,1,4.625,0.0,0.0,104,67.5,0.75,12943,2760,1.9333333333333333,20,2,2750.0,8,4,2,0,2
205,Competitive,1,6,0,2,2,2,2,2,3.5,0.0,0.0,100,80.0,0.5,4581,1614,1.366666666666667,29,2,2812.5,8,6,1,1,1
206,Competitive,1,4,1,3,0,3,5,0,4.0,7200.517776647544,205316.41464551,104,63.75,14.775,8012,1372,3.28,4,3,2925.0,8,4,1,2,1
207,Competitive,1,5,1,2,2,1,4,1,4.75,1849.537158344298,39202.02641428985,101,75.0,23.833333333333332,12306,1721,1.3333333333333333,9,2,1743.75,7,4,1,1,1
208,Competitive,2,5,1,2,4,2,1,1,3.75,7829.588722301314,178829.48445599127,104,84.0,10.0,10153,1433,1.1833333333333333,13,1,2450.0,8,4,0,1,1
209,Competitive,1,6,0,2,3,0,4,1,3.625,14867.363497448807,409818.35732151964,63,72.5,4.0,6625,1359,1.4666666666666668,10,2,2475.0,8,5,0,2,0
210,Competitive,1,6,0,2,3,2,1,2,3.25,20610.399050325017,684641.118860475,101,82.5,0.0,10641,2779,1.3833333333333335,6,3,2337.5,8,4,1,1,1
211,Competitive,2,5,0,3,2,4,2,0,4.125,1571.1966189566333,41585.40232276355,104,66.0,0.0,8176,3917,1.5000000000000002,5,3,3493.75,8,7,1,1,2
212,Competitive,3,6,0,2,2,2,2,2,4.125,1530.834704274437,39908.64629042651,66,77.5,0.0,5543,1980,1.3499999999999999,7,3,4150.0,8,7,0,0,2
213,Competitive,2,7,0,1,0,1,4,3,5.5,1945.797469313797,53368.00642279342,96,57.857142857142854,1.5,13764,2723,1.3714285714285714,7,5,3875.0,8,5,0,0,1
214,Competitive,1,5,0,3,1,0,5,2,4.0,4615.024573014629,127977.1926740099,101,75.0,1.7,10115,3069,1.7600000000000002,5,3,2750.0,8,5,1,3,0
215,Competitive,1,6,2,0,2,4,2,0,3.75,2260.9398748062827,101441.25441470776,102,80.0,39.5,9582,1763,2.075,20,0,2750.0,8,3,1,0,0
216,Competitive,1,6,1,1,5,1,0,2,3.25,7874.725585698342,258530.5062908645,96,85.0,15.0,7654,1362,1.0857142857142856,7,3,3437.5,8,6,1,0,1
217,Competitive,2,5,1,2,3,3,0,2,3.625,4211.925129762532,148867.14750545452,103,90.0,16.333333333333332,8363,1994,2.3833333333333333,8,1,2025.0,8,3,1,1,1
218,Competitive,1,7,0,1,1,2,3,2,4.375,0.0,0.0,97,81.42857142857143,1.5,9437,2273,1.5,11,4,2512.5,8,4,2,0,1
219,Competitive,2,5,1,2,1,3,3,1,4.0,1136.5340486517764,50721.0176599471,104,90.0,17.666666666666668,6652,2887,2.3833333333333333,9,3,2375.0,8,5,1,1,1
220,Competitive,2,6,0,2,3,2,2,1,3.875,2094.8078492599307,58630.1863521204,104,95.0,4.0,8983,2128,1.3833333333333335,29,1,1512.5,8,4,1,2,0
221,Competitive,1,7,0,1,1,2,2,3,3.75,6715.742049753822,229886.02447687124,104,77.14285714285714,0.0,10827,3176,1.5714285714285714,7,4,2362.5,8,2,2,0,1
222,Competitive,1,4,1,3,1,3,4,0,3.625,1028.7332611430184,23924.735705221614,93,82.5,8.5,6608,2015,1.3400000000000003,18,0,2437.5,8,4,1,2,1
223,Competitive,2,6,0,2,2,3,2,1,3.875,2182.006972310649,71578.90481934347,103,77.5,0.0,11560,2741,1.9000000000000001,10,0,2606.25,8,4,1,0,2
224,Competitive,1,5,0,3,0,1,3,4,3.75,5679.316645368841,169756.16055648407,77,72.0,1.3333333333333333,6008,1172,1.8,19,3,3162.5,8,3,0,1,2
225,Competitive,1,5,1,2,3,2,2,1,3.875,0.8918918918918919,5.77009541889394,104,72.0,11.333333333333334,8498,2495,1.3666666666666665,9,2,2975.0,8,5,1,1,1
226,Competitive,2,5,1,2,1,6,1,0,4.25,0.0,0.0,104,90.0,16.666666666666668,4978,1564,2.6666666666666665,15,2,2856.25,8,4,1,0,2
227,Competitive,1,7,0,1,0,0,3,5,3.25,4184.731968630792,125510.27086382137,71,77.14285714285714,0.0,4040,1699,1.5714285714285714,21,4,3731.25,8,4,0,0,1
228,Competitive,3,7,0,1,3,1,2,2,3.875,825.6285598802349,21712.939434619053,85,81.42857142857143,0.0,9230,2340,1.485714285714286,25,3,1612.5,8,3,1,1,0
229,Competitive,3,7,0,1,5,1,1,1,3.875,2752.674427092318,75847.4117449906,94,62.142857142857146,0.0,9062,2699,1.5999999999999999,9,2,3425.0,8,4,2,1,0
230,Competitive,3,6,0,2,4,1,2,1,4.125,0.0,0.0,104,95.0,0.0,4826,1165,1.2,22,1,1475.0,7,3,2,1,2
231,Competitive,2,7,0,1,2,3,1,2,4.25,2206.733511473965,99574.94636102748,103,90.0,0.0,12378,2801,1.2285714285714289,13,3,1625.0,8,3,1,0,1
232,Competitive,1,4,1,3,2,2,2,2,2.75,13653.188804779387,493016.84189753624,98,93.75,9.775,4704,1174,1.1600000000000001,4,4,3668.75,8,6,1,2,1
233,Competitive,3,6,0,2,3,3,2,0,4.625,0.0,0.0,104,82.5,0.0,11229,3787,1.3166666666666667,26,1,1612.5,8,3,2,0,2
234,Competitive,2,7,0,1,3,2,1,2,4.0,1112.0357456771676,50481.61043781225,104,77.14285714285714,0.0,6807,3003,1.3285714285714287,17,3,2487.5,8,5,1,0,1
235,Competitive,3,6,0,2,2,4,1,1,3.5,2260.939874806283,101441.25441470757,104,75.0,0.0,7855,2731,1.4000000000000001,6,3,2800.0,8,5,1,1,1
236,Competitive,3,6,0,2,2,3,0,3,3.75,1688.201296781191,42118.496166327954,88,75.0,0.0,3980,1476,1.2,14,4,2756.25,8,4,1,0,2
237,Competitive,3,4,0,4,3,0,3,2,3.75,1571.1966189566333,41585.40232276355,82,67.5,0.275,8307,1778,1.1500000000000001,4,2,2850.0,8,5,1,3,2
238,Competitive,1,5,1,2,3,0,4,1,3.375,5398.0832601187485,148622.02970669497,101,72.0,12.666666666666666,6835,979,1.75,25,2,3468.75,8,3,1,1,1
239,Competitive,1,7,0,1,3,3,0,2,4.375,0.0,0.0,103,85.71428571428571,0.0,11019,2822,1.3142857142857143,12,2,2450.0,8,4,0,0,1
240,Competitive,2,6,0,2,2,0,1,5,3.875,0.0,0.0,80,77.5,0.0,6652,2013,1.7000000000000002,24,4,3037.5,8,4,0,0,2
241,Competitive,2,8,0,0,0,1,0,7,4.375,1953.7171566345796,53416.08664242304,73,61.875,0.0,9777,2190,1.6125,8,7,3218.75,8,3,0,0,0
242,Competitive,1,6,1,1,1,4,2,1,4.5,0.0,0.0,96,75.0,27.5,11290,2423,2.3000000000000003,11,3,1837.5,8,3,3,1,0
243,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481677,1437721.773865473,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
244,Competitive,2,5,1,2,2,2,2,2,3.75,7053.14052374273,153636.80976441884,103,90.0,10.0,8016,1099,1.2,15,3,3631.25,8,4,1,0,2
245,Competitive,2,4,1,3,0,1,6,1,4.25,5716.190345969613,161474.05525083747,104,63.75,5.65,9896,832,3.3200000000000003,4,3,3800.0,8,4,1,1,2
246,Competitive,1,6,0,2,1,1,2,4,3.875,53682.66110481851,1437721.773865468,104,72.5,4.0,9693,2377,1.3166666666666667,6,5,2706.25,8,4,1,2,0
247,Competitive,2,6,1,1,0,4,2,2,4.75,0.0,0.0,90,60.0,24.5,12601,2114,2.457142857142857,6,4,3212.5,8,4,0,0,1
248,Competitive,1,5,1,2,2,2,2,2,4.125,6846.085005334269,220033.9490273759,104,81.0,10.0,11424,3290,1.4333333333333336,5,3,2618.75,8,4,1,0,2
249,Competitive,3,6,0,2,1,1,3,3,4.25,2680.0762984699745,109227.42372863428,68,67.5,0.0,6213,1353,1.2666666666666668,9,4,3400.0,8,5,1,0,2
250,Competitive,1,7,0,1,1,4,2,1,4.25,1971.1529774430999,51909.03925248994,104,75.0,0.0,13348,2826,1.6714285714285713,9,2,2737.5,8,4,1,0,1
251,Competitive,1,4,1,3,0,4,1,3,4.75,0.0,0.0,98,67.5,11.0,10371,2007,1.3599999999999999,4,2,3550.0,8,6,0,1,1
252,Competitive,1,7,0,1,3,3,2,0,3.5,0.0,0.0,104,85.71428571428571,0.0,8220,2068,1.3142857142857145,27,1,1862.5,8,4,1,1,0
253,Competitive,1,6,0,2,0,2,1,5,4.125,2680.076298469993,109227.42372863422,99,70.0,0.0,10917,2608,1.4666666666666668,6,5,2762.5,8,3,0,0,2
254,Competitive,2,5,0,3,2,2,2,2,3.75,1955.1513776006332,54407.85909931985,95,66.0,2.0,8617,2275,1.3800000000000001,5,3,3350.0,8,5,0,2,1
255,Competitive,3,4,1,3,4,2,2,0,3.4107142857142856,7829.588722301289,178829.48445599154,96,78.75,7.5,5750,1193,1.4,8,1,2500.0,7,3,2,1,3
256,Competitive,2,6,0,2,2,1,4,1,3.75,1267.1186705857767,26092.517325187342,104,72.5,1.5,9283,2112,1.7833333333333332,24,2,3187.5,8,3,1,1,1
257,Competitive,1,4,0,4,3,0,4,1,4.553571428571429,11.905325976170186,213.74729275262544,103,67.5,0.375,4124,2172,1.625,13,2,2412.5,7,4,2,1,4
258,Competitive,3,6,0,2,3,0,4,1,3.75,0.0,0.0,90,70.0,3.0,9067,2690,1.6833333333333336,22,2,2200.0,8,4,1,1,1
259,Competitive,1,5,1,2,1,5,1,1,3.875,12583.869605243182,458897.58978808654,104,75.0,10.5,10130,2341,1.4666666666666666,5,1,2806.25,8,4,2,0,2
260,Competitive,1,7,1,0,5,1,2,0,3.375,0.0,0.0,104,92.14285714285714,30.0,7914,2011,0.95,18,2,2218.75,8,4,2,0,0
261,Competitive,1,6,0,2,2,3,3,0,4.0,76.4828710797298,953.5865951079413,103,65.0,0.75,9687,1757,1.0166666666666666,12,3,2243.75,8,4,2,0,2
262,Competitive,1,6,0,2,0,1,1,6,4.125,5407.261011148237,146103.91621946145,104,70.0,0.0,9693,2172,1.1833333333333333,6,6,3806.25,8,5,0,0,2
263,Competitive,2,6,0,2,1,3,3,1,3.875,2061.089755438598,57662.4117650973,104,77.5,4.0,9817,1408,1.2666666666666668,8,3,3175.0,8,6,1,1,1
264,Competitive,1,5,1,2,2,4,1,1,3.75,2206.733511473961,99574.94636102745,104,84.0,10.0,8526,2564,1.2666666666666668,7,2,3112.5,8,5,1,1,1
265,Competitive,1,8,0,0,0,2,2,4,4.875,0.0,0.0,104,75.0,0.0,12400,2226,1.45,24,5,3212.5,8,3,0,0,0
266,Competitive,1,5,1,2,3,4,1,0,3.875,0.0,0.0,104,90.0,15.333333333333334,4988,3606,2.75,11,0,2687.5,8,5,0,1,1
267,Competitive,1,7,0,1,2,3,2,1,3.75,2206.733511473965,99574.94636102748,104,81.42857142857143,0.0,9273,2679,1.2285714285714284,9,3,2650.0,8,5,1,0,1
268,Competitive,1,5,1,2,4,2,1,1,3.125,14365.842341380889,522274.8029410785,93,90.0,10.0,4979,1830,1.7333333333333334,17,0,3868.75,8,3,1,0,2
269,Fun Deck,3,5,0,3,0,1,4,3,3.5,5537.727048125356,200257.2204690224,67,84.0,2.0,6162,966,1.5,19,2,2737.5,8,3,1,1,2
270,Fun Deck,2,5,0,3,1,1,4,2,3.375,2181.1831627868464,71569.45900989778,63,84.0,0.3333333333333333,4006,1013,1.04,19,2,2306.25,8,3,1,1,2
271,Competitive,2,4,2,2,0,5,1,2,3.875,3708.8095596130242,133152.15943385594,104,71.25,19.75,10532,2211,2.0833333333333335,18,1,2600.0,8,3,1,0,2
272,Competitive,2,7,0,1,2,4,2,0,4.5,2206.733511473965,99574.94636102748,104,66.42857142857143,0.0,13520,3062,1.342857142857143,7,2,3275.0,8,4,2,0,1
273,Competitive,2,5,1,2,2,3,2,1,3.625,4278.3822956033555,167063.8761350862,97,78.0,10.0,7878,2094,1.3166666666666667,7,1,2962.5,8,3,1,0,2
274,Competitive,2,5,0,3,1,2,5,0,4.125,2368.7196684483215,63024.954968434235,103,63.0,2.3666666666666667,10540,3991,1.7600000000000002,5,2,3137.5,8,5,1,3,0
275,Competitive,3,4,2,2,3,5,0,0,4.5,0.0,0.0,89,71.25,20.0,7894,2769,4.266666666666667,13,0,1287.5,8,3,1,0,2
276,Competitive,1,7,0,1,4,1,2,1,3.875,1689.635517747238,43110.26862322488,83,79.28571428571429,0.0,7278,1433,1.4142857142857144,13,4,2375.0,8,4,2,1,0
277,Competitive,1,5,1,2,3,3,1,1,3.0,10298.928784893305,405296.67155485495,101,90.0,13.333333333333334,5682,1552,2.766666666666667,21,0,2675.0,8,3,1,0,2
278,Competitive,1,6,0,2,1,1,4,2,4.0,0.8142076502732241,4.435372413939742,70,62.5,0.0,5958,2422,1.9000000000000001,14,4,2668.75,8,3,1,0,2
279,Competitive,1,4,1,3,3,2,1,2,3.25,53694.5688664922,1497170.5011038631,68,90.0,7.5,3155,1879,1.2,8,2,3325.0,8,4,0,0,3
280,Competitive,1,5,1,2,4,2,1,1,4.0,1571.1966189566333,41585.40232276355,104,69.0,10.0,8194,3099,1.2833333333333332,10,1,3525.0,8,6,0,1,1
281,Competitive,3,6,0,2,2,3,1,2,3.625,2260.9398748062827,101441.25441470776,84,80.0,0.0,8884,1388,1.4833333333333334,10,2,2487.5,8,4,1,1,1
282,Competitive,2,7,0,1,3,3,1,1,4.0,0.0,0.0,100,83.57142857142857,0.0,12382,2038,1.385714285714286,11,1,2868.75,8,6,2,0,1
283,Competitive,3,5,1,2,0,4,2,2,3.75,9694.816234659425,391087.61510896904,81,78.0,10.0,7189,2500,1.5333333333333334,19,2,2562.5,8,3,2,0,2
284,Competitive,1,6,0,2,4,2,1,1,3.25,1955.1513776006332,54407.85909931985,99,75.0,0.0,6346,2103,1.2833333333333334,10,2,2987.5,8,5,0,1,1
285,Competitive,3,6,0,2,0,2,3,3,3.25,5574.587409082859,200571.79492562104,70,100.0,0.0,4043,1066,1.2166666666666668,20,3,2862.5,8,3,1,0,2
286,Competitive,1,6,1,1,2,4,1,1,4.25,2269.2796560750135,102750.02960483983,97,70.0,24.5,10096,2408,2.157142857142857,10,2,2550.0,8,3,0,0,1
287,Competitive,1,3,1,4,1,1,4,2,3.5,25619.047390239208,710222.5001033534,104,70.0,9.82,5868,546,1.5,3,1,4275.0,8,5,0,2,1
288,Competitive,1,5,0,3,3,2,2,1,3.5,4.6575401062127915,86.82214672697134,98,78.0,2.3333333333333335,4206,1878,1.34,13,1,2937.5,8,5,1,3,0
289,Competitive,3,4,1,3,0,2,5,1,3.75,5716.190345969612,161474.05525083753,87,67.5,5.65,6364,820,3.2,4,2,3800.0,8,4,0,1,2
290,Competitive,2,6,1,1,1,4,1,2,4.0,1980.5068857299268,52948.89192901648,102,80.0,24.5,12919,1984,2.2857142857142856,20,2,1612.5,8,2,1,1,0
291,Competitive,1,7,0,1,1,3,2,2,3.625,7.114925175306581,42.29975021060343,63,64.28571428571429,0.0,4801,1389,1.3142857142857143,22,3,3287.5,8,4,0,0,1
292,Competitive,3,5,0,3,2,1,4,1,3.625,0.0,0.0,104,84.0,0.3666666666666667,8123,2029,1.32,23,2,2212.5,8,4,0,2,1
293,Competitive,1,6,1,1,1,4,2,1,4.125,1530.834704274437,39908.64629042651,87,77.5,18.0,10658,1965,1.5285714285714287,8,1,3287.5,8,4,1,1,0
294,Competitive,2,7,0,1,3,2,2,1,3.75,7.114925175306581,42.29975021060343,104,85.71428571428571,0.0,3799,1635,1.4142857142857144,34,1,2531.25,8,3,2,0,1
295,Competitive,1,4,1,3,2,3,2,1,3.625,12542.57060384547,270697.7450779337,104,97.5,7.5,4817,2905,1.42,22,1,2850.0,8,4,1,1,2
296,Competitive,3,6,0,2,1,4,2,1,4.0,1981.5425669427543,72835.00001635846,104,57.5,0.0,12313,3767,1.7,6,4,2025.0,8,4,2,1,1
297,Competitive,1,6,0,2,2,2,3,1,3.875,3133.2537426548697,104089.10402077148,101,77.5,0.0,8948,3008,1.5833333333333333,24,3,1837.5,8,5,2,1,1
298,Competitive,3,6,0,2,2,3,3,0,4.553571428571429,0.0,0.0,102,75.0,0.0,5740,3927,1.4833333333333334,27,1,1562.5,7,4,2,1,2
299,Competitive,1,6,0,2,3,0,3,2,4.125,1103.6462048412152,24299.68387109239,97,87.5,0.75,9332,1242,1.4333333333333333,10,2,2443.75,8,6,1,0,2
300,Competitive,3,6,1,1,1,3,2,2,4.625,3342.375668233879,150290.19392555577,83,90.0,15.0,10118,2554,1.3571428571428572,25,3,1675.0,8,3,2,0,1
301,Competitive,3,6,1,1,3,4,0,1,4.25,1689.6355177472356,43110.26862322479,104,77.5,35.0,6690,1417,1.042857142857143,17,3,1631.25,7,4,2,1,0
302,Competitive,3,6,0,2,1,1,1,5,3.875,1540.188612561259,40948.49896695298,80,80.0,0.0,7239,1374,1.1833333333333333,20,4,2850.0,8,4,0,1,1
303,Competitive,3,6,0,2,5,1,2,0,3.0,0.0,0.0,104,80.0,3.0,7033,2483,1.2333333333333334,8,1,2462.5,8,4,0,2,0
304,Competitive,2,6,0,2,4,3,0,1,4.0,2271.074878146984,101581.25506372924,104,90.0,0.0,5625,3272,1.3333333333333333,17,1,2662.5,8,5,1,0,2
305,Competitive,1,7,0,1,2,2,1,3,3.875,28.105510388546673,273.386788948352,88,72.85714285714286,0.0,7376,2291,1.7142857142857142,7,4,3312.5,8,4,1,0,1
306,Competitive,1,5,0,3,1,0,2,5,3.875,7350.659953276697,201995.16206456814,84,72.0,2.6666666666666665,7265,1106,1.2,5,5,3368.75,8,5,0,2,2
307,Competitive,3,6,0,2,0,3,1,4,4.25,2680.0762984699745,109227.42372863428,85,70.0,0.0,9083,3055,1.5,6,4,2650.0,8,3,0,0,2
308,Competitive,1,5,1,2,1,3,2,2,3.875,6038.1814403972,194231.43585634787,83,78.0,10.0,7970,2162,1.5666666666666667,5,3,3125.0,8,4,2,1,1
309,Competitive,1,5,1,2,2,2,3,1,4.75,1530.834704274437,39908.64629042651,104,63.0,16.833333333333332,9798,2134,2.45,9,2,2637.5,8,4,0,0,2
310,Competitive,1,6,1,1,2,2,2,2,3.125,6716.799230506606,207275.28366782493,102,80.0,15.0,6941,2039,1.0,13,2,2931.25,8,3,3,0,1
311,Competitive,3,7,0,1,1,1,2,4,3.75,1953.717156634587,53416.086642423,80,72.85714285714286,0.0,5581,1599,1.2142857142857142,25,4,2643.75,8,2,0,0,1
312,Competitive,3,6,1,1,3,3,0,2,4.0,0.0,0.0,103,80.0,15.0,13270,2214,1.3571428571428572,8,2,2437.5,8,4,1,1,0
313,Competitive,3,7,0,1,2,2,3,1,5.125,2671.736517201251,107918.64853850208,100,68.57142857142857,0.0,15110,3009,1.5142857142857145,16,1,2368.75,8,4,2,0,1
314,Competitive,2,6,0,2,1,3,2,2,3.875,3524.618355429061,156416.7710006921,101,72.5,2.0,7452,2986,1.5166666666666666,8,4,2206.25,8,6,2,1,1
315,Competitive,1,6,1,1,1,3,4,0,4.75,0.0,0.0,102,72.5,17.0,10985,2995,1.1714285714285713,25,1,2887.5,8,5,0,1,0
316,Competitive,3,7,0,1,0,1,6,1,3.982142857142857,4.499099305829502,39.74966223238575,104,81.42857142857143,0.0,8269,2812,1.4000000000000001,27,3,1493.75,7,2,3,1,1
317,Competitive,1,4,2,2,2,3,2,1,3.75,1028.7332611430184,23924.735705221614,82,67.5,19.75,6601,1306,2.3333333333333335,4,2,2737.5,8,3,0,0,2
318,Competitive,2,5,0,3,4,2,2,0,3.625,814.0859155740716,21740.122085150295,104,66.0,2.0,6389,2553,1.6600000000000001,11,1,2575.0,8,5,1,2,1
319,Competitive,1,6,0,2,1,3,2,2,3.75,2680.0762984699745,109227.42372863428,103,75.0,0.0,6231,3456,1.5666666666666667,20,2,3237.5,8,4,0,0,2
320,Competitive,1,5,1,2,3,4,0,1,3.625,3417.0556240168694,127713.34052403593,74,90.0,17.333333333333332,6648,1259,2.5000000000000004,5,2,2750.0,8,4,1,2,0
321,Competitive,3,7,0,1,4,0,1,3,3.375,0.8882978723404256,8.070194816850071,104,90.0,0.0,9191,1557,1.2857142857142858,21,3,2056.25,8,4,1,1,0
322,Competitive,2,7,0,1,1,2,4,1,3.75,853.734070268781,21986.3262235674,104,85.71428571428571,0.0,10525,3698,1.657142857142857,21,2,1662.5,8,3,2,1,0
323,Competitive,1,7,0,1,2,1,3,2,3.875,0.0,0.0,94,81.42857142857143,0.0,8068,2003,1.4571428571428573,31,3,2293.75,8,4,2,0,1
